layer,k,condition,trial,original_score,ablated_score,score_drop,iou_with_original,iou_drop,ablation_mode,delta_grad_path,token_indices_preview
4,100,random,1,0.15386584401130676,0.15375669300556183,0.00010915100574493408,0.9999353885650635,6.461143493652344e-05,zero,outputs/cat_deltaf_grad/mm_grad/layer_4_delta_grad.npy,"[4364, 2279, 4770, 366, 2398, 4937, 3175, 4171, 5100, 4466, 1540, 1404, 2011, 380, 866, 4010, 3414, 3248, 979, 3685]"
4,100,random,2,0.15386584401130676,0.15374475717544556,0.00012108683586120605,0.9999399781227112,6.002187728881836e-05,zero,outputs/cat_deltaf_grad/mm_grad/layer_4_delta_grad.npy,"[4885, 1752, 1876, 3993, 2007, 610, 390, 2529, 1401, 127, 851, 4188, 818, 1285, 3476, 908, 638, 3750, 4899, 2649]"
4,200,top_delta_grad,0,0.15386584401130676,0.15224596858024597,0.001619875431060791,0.9992618560791016,0.0007381439208984375,zero,outputs/cat_deltaf_grad/mm_grad/layer_4_delta_grad.npy,"[964, 3780, 3925, 1036, 3997, 2924, 3782, 3924, 3869, 3923, 3781, 2135, 3709, 3708, 3724, 3853, 3575, 963, 3852, 1037]"
4,200,random,0,0.15386584401130676,0.1535908728837967,0.0002749711275100708,0.999900758266449,9.924173355102539e-05,zero,outputs/cat_deltaf_grad/mm_grad/layer_4_delta_grad.npy,"[263, 4392, 1652, 4988, 1206, 1502, 4854, 4958, 2056, 2258, 1537, 1349, 5019, 4027, 1199, 4362, 803, 968, 2150, 2793]"
4,200,random,1,0.15386584401130676,0.1536252498626709,0.00024059414863586426,0.9998891949653625,0.00011080503463745117,zero,outputs/cat_deltaf_grad/mm_grad/layer_4_delta_grad.npy,"[455, 4484, 2397, 2390, 2983, 4891, 2210, 458, 54, 1044, 516, 3677, 4159, 2648, 4820, 3082, 937, 208, 3060, 513]"
4,200,random,2,0.15386584401130676,0.15355858206748962,0.00030726194381713867,0.999893844127655,0.0001061558723449707,zero,outputs/cat_deltaf_grad/mm_grad/layer_4_delta_grad.npy,"[4066, 1718, 3533, 1153, 4578, 4471, 1714, 2866, 1264, 3739, 4842, 913, 1527, 2377, 895, 4054, 1659, 1070, 1764, 5143]"
4,500,top_delta_grad,0,0.15386584401130676,0.143743097782135,0.010122746229171753,0.998457133769989,0.0015428662300109863,zero,outputs/cat_deltaf_grad/mm_grad/layer_4_delta_grad.npy,"[964, 3780, 3925, 1036, 3997, 2924, 3782, 3924, 3869, 3923, 3781, 2135, 3709, 3708, 3724, 3853, 3575, 963, 3852, 1037]"
4,500,random,0,0.15386584401130676,0.15286360681056976,0.0010022372007369995,0.999628484249115,0.00037151575088500977,zero,outputs/cat_deltaf_grad/mm_grad/layer_4_delta_grad.npy,"[4392, 4403, 2532, 3352, 4229, 752, 4561, 1356, 1107, 1949, 2880, 1120, 3984, 3004, 757, 2551, 2479, 74, 218, 2945]"
4,500,random,1,0.15386584401130676,0.15292781591415405,0.00093802809715271,0.9996607899665833,0.00033921003341674805,zero,outputs/cat_deltaf_grad/mm_grad/layer_4_delta_grad.npy,"[1039, 1991, 1924, 2552, 4423, 4138, 4838, 4806, 1479, 736, 1319, 678, 4106, 2223, 1923, 1743, 1332, 4569, 1555, 5061]"
4,500,random,2,0.15386584401130676,0.15281760692596436,0.0010482370853424072,0.9996492266654968,0.00035077333450317383,zero,outputs/cat_deltaf_grad/mm_grad/layer_4_delta_grad.npy,"[2737, 1942, 1947, 2217, 2122, 240, 573, 590, 4504, 4754, 1580, 4896, 405, 4062, 954, 859, 2916, 2802, 4581, 1256]"
5,50,top_delta_grad,0,0.15386584401130676,0.1538160890340805,4.9754977226257324e-05,0.9998546242713928,0.00014537572860717773,zero,outputs/cat_deltaf_grad/mm_grad/layer_5_delta_grad.npy,"[964, 1036, 3924, 3781, 3780, 3853, 3852, 2045, 3056, 3923, 3709, 3129, 3997, 3851, 3925, 1973, 3996, 3782, 3708, 2911]"
5,50,random,0,0.15386584401130676,0.15380534529685974,6.0498714447021484e-05,0.9999446272850037,5.537271499633789e-05,zero,outputs/cat_deltaf_grad/mm_grad/layer_5_delta_grad.npy,"[380, 4826, 884, 179, 3299, 123, 4082, 794, 5046, 244, 5032, 3339, 46, 4905, 5029, 644, 3452, 1245, 1091, 4256]"
5,50,random,1,0.15386584401130676,0.15383034944534302,3.549456596374512e-05,0.999970018863678,2.9981136322021484e-05,zero,outputs/cat_deltaf_grad/mm_grad/layer_5_delta_grad.npy,"[1489, 2739, 1212, 412, 1543, 2400, 4879, 2319, 1242, 4901, 2871, 2709, 3965, 2752, 4884, 912, 4937, 5007, 85, 3278]"
5,50,random,2,0.15386584401130676,0.15381211042404175,5.373358726501465e-05,0.9999584555625916,4.1544437408447266e-05,zero,outputs/cat_deltaf_grad/mm_grad/layer_5_delta_grad.npy,"[2603, 5172, 4150, 2125, 3853, 2814, 1410, 3939, 1339, 3906, 3938, 1969, 2686, 371, 2674, 533, 3670, 4803, 1098, 3967]"
5,100,top_delta_grad,0,0.15386584401130676,0.15351799130439758,0.0003478527069091797,0.9997115731239319,0.00028842687606811523,zero,outputs/cat_deltaf_grad/mm_grad/layer_5_delta_grad.npy,"[964, 1036, 3924, 3781, 3780, 3853, 3852, 2045, 3056, 3923, 3709, 3129, 3997, 3851, 3925, 1973, 3996, 3782, 3708, 2911]"
5,100,random,0,0.15386584401130676,0.15378034114837646,8.550286293029785e-05,0.9999468922615051,5.310773849487305e-05,zero,outputs/cat_deltaf_grad/mm_grad/layer_5_delta_grad.npy,"[4225, 1420, 814, 2290, 905, 4790, 4723, 2941, 692, 2193, 4730, 4452, 4770, 664, 1810, 3481, 357, 2353, 4142, 393]"
5,100,random,1,0.15386584401130676,0.1537533700466156,0.00011247396469116211,0.9999353885650635,6.461143493652344e-05,zero,outputs/cat_deltaf_grad/mm_grad/layer_5_delta_grad.npy,"[3000, 3042, 526, 212, 2437, 4908, 2474, 378, 4148, 3362, 3365, 2000, 4560, 4114, 2444, 4184, 5017, 537, 3196, 1367]"
5,100,random,2,0.15386584401130676,0.15374067425727844,0.0001251697540283203,0.999923825263977,7.617473602294922e-05,zero,outputs/cat_deltaf_grad/mm_grad/layer_5_delta_grad.npy,"[4453, 3731, 1947, 2976, 4864, 3695, 3924, 4029, 2657, 235, 4938, 2967, 5121, 4610, 4458, 1730, 1994, 4625, 2063, 710]"
5,200,top_delta_grad,0,0.15386584401130676,0.15259812772274017,0.0012677162885665894,0.9993057250976562,0.00069427490234375,zero,outputs/cat_deltaf_grad/mm_grad/layer_5_delta_grad.npy,"[964, 1036, 3924, 3781, 3780, 3853, 3852, 2045, 3056, 3923, 3709, 3129, 3997, 3851, 3925, 1973, 3996, 3782, 3708, 2911]"
5,200,random,0,0.15386584401130676,0.15357890725135803,0.00028693675994873047,0.9999030828475952,9.691715240478516e-05,zero,outputs/cat_deltaf_grad/mm_grad/layer_5_delta_grad.npy,"[4774, 693, 1430, 4331, 4290, 1825, 444, 4149, 1478, 1002, 403, 1337, 2958, 3568, 3339, 216, 1822, 4679, 3833, 5175]"
5,200,random,1,0.15386584401130676,0.1535755693912506,0.00029027462005615234,0.9999030828475952,9.691715240478516e-05,zero,outputs/cat_deltaf_grad/mm_grad/layer_5_delta_grad.npy,"[424, 4727, 3710, 4824, 856, 1401, 4930, 1574, 1502, 563, 3300, 1938, 1559, 1527, 672, 1904, 2381, 600, 210, 2590]"
5,200,random,2,0.15386584401130676,0.15363988280296326,0.00022596120834350586,0.9999145865440369,8.541345596313477e-05,zero,outputs/cat_deltaf_grad/mm_grad/layer_5_delta_grad.npy,"[143, 3408, 1006, 2082, 2524, 3898, 5044, 362, 792, 2855, 744, 1479, 3002, 1771, 2037, 2655, 4404, 3593, 82, 2859]"
5,500,top_delta_grad,0,0.15386584401130676,0.14546023309230804,0.008405610918998718,0.9988743662834167,0.001125633716583252,zero,outputs/cat_deltaf_grad/mm_grad/layer_5_delta_grad.npy,"[964, 1036, 3924, 3781, 3780, 3853, 3852, 2045, 3056, 3923, 3709, 3129, 3997, 3851, 3925, 1973, 3996, 3782, 3708, 2911]"
5,500,random,0,0.15386584401130676,0.15297095477581024,0.000894889235496521,0.9996792674064636,0.00032073259353637695,zero,outputs/cat_deltaf_grad/mm_grad/layer_5_delta_grad.npy,"[364, 2580, 4838, 3227, 316, 2229, 3973, 852, 1578, 2189, 5015, 3854, 3269, 691, 4974, 4887, 3196, 1019, 3682, 3689]"
5,500,random,1,0.15386584401130676,0.15294063091278076,0.000925213098526001,0.9996446371078491,0.0003553628921508789,zero,outputs/cat_deltaf_grad/mm_grad/layer_5_delta_grad.npy,"[525, 88, 141, 1205, 72, 4691, 2828, 2826, 3016, 857, 199, 254, 2695, 4953, 3820, 2641, 1301, 1730, 3965, 1264]"
5,500,random,2,0.15386584401130676,0.15288151800632477,0.0009843260049819946,0.9996446371078491,0.0003553628921508789,zero,outputs/cat_deltaf_grad/mm_grad/layer_5_delta_grad.npy,"[4524, 1236, 3480, 5174, 1112, 4835, 2654, 2020, 2437, 3146, 1801, 2464, 3570, 4222, 1959, 3253, 2459, 1844, 4052, 1356]"
