layer,k,condition,trial,original_score,ablated_score,score_drop,iou_with_original,iou_drop,ablation_mode,delta_grad_path,token_indices_preview
3,500,random,1,0.22669436037540436,0.2242726981639862,0.002421662211418152,0.9995864629745483,0.00041353702545166016,zero,outputs/schoolbus_deltaf_grad/mm_grad/layer_3_delta_grad.npy,"[2111, 131, 2299, 1460, 477, 2329, 3624, 1049, 4675, 609, 3600, 1716, 2901, 1138, 3641, 3005, 3015, 2658, 235, 1205]"
3,500,random,2,0.22669436037540436,0.22411563992500305,0.002578720450401306,0.9996094107627869,0.00039058923721313477,zero,outputs/schoolbus_deltaf_grad/mm_grad/layer_3_delta_grad.npy,"[1590, 2535, 3711, 2252, 617, 3227, 2806, 1290, 1523, 4177, 2028, 4446, 800, 2532, 2756, 4754, 3239, 895, 4337, 1715]"
4,50,top_delta_grad,0,0.22669436037540436,0.2274755835533142,-0.0007812231779098511,0.9994410872459412,0.0005589127540588379,zero,outputs/schoolbus_deltaf_grad/mm_grad/layer_4_delta_grad.npy,"[4420, 2251, 2717, 1981, 2707, 4419, 1911, 2110, 3065, 2062, 2183, 2500, 2263, 2645, 2355, 4421, 2248, 2179, 2357, 3119]"
4,50,random,0,0.22669436037540436,0.22641624510288239,0.00027811527252197266,0.9999578595161438,4.214048385620117e-05,zero,outputs/schoolbus_deltaf_grad/mm_grad/layer_4_delta_grad.npy,"[2546, 4797, 989, 3023, 3314, 644, 1198, 2695, 1522, 1066, 796, 1328, 521, 923, 1369, 635, 2984, 1234, 3198, 2438]"
4,50,random,1,0.22669436037540436,0.22626060247421265,0.0004337579011917114,0.9999234080314636,7.659196853637695e-05,zero,outputs/schoolbus_deltaf_grad/mm_grad/layer_4_delta_grad.npy,"[1261, 4152, 3358, 4977, 3281, 280, 2173, 874, 2863, 4149, 4217, 965, 2804, 261, 2693, 3332, 1567, 3759, 5036, 4813]"
4,50,random,2,0.22669436037540436,0.22631695866584778,0.0003774017095565796,0.9999463558197021,5.364418029785156e-05,zero,outputs/schoolbus_deltaf_grad/mm_grad/layer_4_delta_grad.npy,"[3227, 2934, 2270, 3481, 4779, 192, 1515, 3235, 4260, 2147, 3865, 4590, 2036, 3845, 3916, 2937, 115, 4179, 3645, 5123]"
4,100,top_delta_grad,0,0.22669436037540436,0.226973757147789,-0.00027939677238464355,0.9989095330238342,0.0010904669761657715,zero,outputs/schoolbus_deltaf_grad/mm_grad/layer_4_delta_grad.npy,"[4420, 2251, 2717, 1981, 2707, 4419, 1911, 2110, 3065, 2062, 2183, 2500, 2263, 2645, 2355, 4421, 2248, 2179, 2357, 3119]"
4,100,random,0,0.22669436037540436,0.22604511678218842,0.0006492435932159424,0.9999310374259949,6.896257400512695e-05,zero,outputs/schoolbus_deltaf_grad/mm_grad/layer_4_delta_grad.npy,"[3727, 4335, 2590, 3812, 839, 2184, 3625, 2153, 4943, 1138, 1227, 376, 96, 458, 1571, 855, 4870, 3762, 2873, 184]"
4,100,random,1,0.22669436037540436,0.22604665160179138,0.0006477087736129761,0.9998659491539001,0.00013405084609985352,zero,outputs/schoolbus_deltaf_grad/mm_grad/layer_4_delta_grad.npy,"[4364, 2279, 4770, 366, 2398, 4937, 3175, 4171, 5100, 4466, 1540, 1404, 2011, 380, 866, 4010, 3414, 3248, 979, 3685]"
4,100,random,2,0.22669436037540436,0.22585755586624146,0.0008368045091629028,0.9998965859413147,0.00010341405868530273,zero,outputs/schoolbus_deltaf_grad/mm_grad/layer_4_delta_grad.npy,"[4885, 1752, 1876, 3993, 2007, 610, 390, 2529, 1401, 127, 851, 4188, 818, 1285, 3476, 908, 638, 3750, 4899, 2649]"
4,200,top_delta_grad,0,0.22669436037540436,0.22627560794353485,0.00041875243186950684,0.9984166622161865,0.0015833377838134766,zero,outputs/schoolbus_deltaf_grad/mm_grad/layer_4_delta_grad.npy,"[4420, 2251, 2717, 1981, 2707, 4419, 1911, 2110, 3065, 2062, 2183, 2500, 2263, 2645, 2355, 4421, 2248, 2179, 2357, 3119]"
4,200,random,0,0.22669436037540436,0.22555410861968994,0.0011402517557144165,0.9998391270637512,0.0001608729362487793,zero,outputs/schoolbus_deltaf_grad/mm_grad/layer_4_delta_grad.npy,"[263, 4392, 1652, 4988, 1206, 1502, 4854, 4958, 2056, 2258, 1537, 1349, 5019, 4027, 1199, 4362, 803, 968, 2150, 2793]"
4,200,random,1,0.22669436037540436,0.225508913397789,0.0011854469776153564,0.9998391270637512,0.0001608729362487793,zero,outputs/schoolbus_deltaf_grad/mm_grad/layer_4_delta_grad.npy,"[455, 4484, 2397, 2390, 2983, 4891, 2210, 458, 54, 1044, 516, 3677, 4159, 2648, 4820, 3082, 937, 208, 3060, 513]"
4,200,random,2,0.22669436037540436,0.22547835111618042,0.001216009259223938,0.9997817277908325,0.00021827220916748047,zero,outputs/schoolbus_deltaf_grad/mm_grad/layer_4_delta_grad.npy,"[4066, 1718, 3533, 1153, 4578, 4471, 1714, 2866, 1264, 3739, 4842, 913, 1527, 2377, 895, 4054, 1659, 1070, 1764, 5143]"
4,500,top_delta_grad,0,0.22669436037540436,0.217538982629776,0.009155377745628357,0.9971481561660767,0.00285184383392334,zero,outputs/schoolbus_deltaf_grad/mm_grad/layer_4_delta_grad.npy,"[4420, 2251, 2717, 1981, 2707, 4419, 1911, 2110, 3065, 2062, 2183, 2500, 2263, 2645, 2355, 4421, 2248, 2179, 2357, 3119]"
